"Peak_Name"	"Peak_GLMNET"	"Peak_Cor"	"Gene"	"TSS"	"Rsq_GLMNET"
"MESO_44065"	-0.0282368477971737	0.329416046684718	"IFIT1"	89392546	0.692711625133446
"ACC_49745"	-0.126325858189887	0.076486198231199	"IFIT1"	89392546	0.692711625133446
"MESO_44075"	-3.19323380957668e-05	0.31996850665451	"IFIT1"	89392546	0.692711625133446
"MESO_44076"	0.199045882270389	0.496053507390517	"IFIT1"	89392546	0.692711625133446
"KIRP_79096"	0	0.238427895870543	"IFIT3"	89327997	0.671186885999129
"THCA_52168"	0	-0.0262663810054984	"IFIT3"	89327997	0.671186885999129
"MESO_44077"	0	0.47100239559668	"IFIT3"	89327997	0.671186885999129
"LGG_46247"	0	0.457521046535679	"IFIT3"	89327997	0.671186885999129
"KIRP_79099"	0	0.179934789732236	"IFIT3"	89327997	0.671186885999129
"KIRC_52059"	0	0.185092196898028	"IFIT3"	89327997	0.671186885999129
"CHOL_38475"	0	0.167845263216828	"IFIT3"	89327997	0.671186885999129
"CHOL_38478"	0	0.361543717855109	"IFIT3"	89327997	0.671186885999129
"KIRP_79070"	0	-0.0180301024802367	"IFIT3"	89327997	0.671186885999129
"LIHC_71724"	0.216294587779406	0.505930953936698	"IFIT3"	89327997	0.671186885999129
"PCPG_47310"	0	0.287586074629465	"IFIT3"	89327997	0.671186885999129
"PCPG_47311"	0	0.313911166164755	"IFIT3"	89327997	0.671186885999129
"CHOL_38473"	0	0.12483958595546	"IFIT3"	89327997	0.671186885999129
"KIRP_79064"	0	0.1377815423448	"IFIT3"	89327997	0.671186885999129
"LIHC_71728"	0	0.325679468570521	"IFIT3"	89327997	0.671186885999129
"MESO_44056"	0	0.309394360555414	"IFIT3"	89327997	0.671186885999129
"KIRP_79068"	0	0.379414588663207	"IFIT3"	89327997	0.671186885999129
"MESO_44059"	0	0.566226307167238	"IFIT3"	89327997	0.671186885999129
"KIRC_52033"	0	0.48460994428547	"IFIT3"	89327997	0.671186885999129
"KIRP_79075"	0	0.360208821819473	"IFIT3"	89327997	0.671186885999129
"LIHC_71734"	0.0676230352607839	0.419677188862154	"IFIT3"	89327997	0.671186885999129
"KIRP_79077"	0	0.202087913017647	"IFIT3"	89327997	0.671186885999129
"LIHC_71737"	0.118868125052923	0.608030092620045	"IFIT3"	89327997	0.671186885999129
"LIHC_71738"	0.626432623284535	0.622420208186565	"IFIT3"	89327997	0.671186885999129
"LIHC_71742"	0	0.463680866998295	"IFIT3"	89327997	0.671186885999129
"KIRC_52041"	0.225886247834519	0.553818863527346	"IFIT3"	89327997	0.671186885999129
"HNSC_53900"	0	0.106678567636513	"IFIT3"	89327997	0.671186885999129
"LIHC_71744"	0	0.195521807094866	"IFIT3"	89327997	0.671186885999129
"KIRP_79085"	0	0.133991404961624	"IFIT3"	89327997	0.671186885999129
"LIHC_71747"	0	0.485152505505135	"IFIT3"	89327997	0.671186885999129
"CHOL_38486"	0	0.202255852064962	"IFIT3"	89327997	0.671186885999129
"THCA_52160"	0	-0.0967016714885021	"IFIT3"	89327997	0.671186885999129
"LIHC_71751"	0	0.316422032316355	"IFIT3"	89327997	0.671186885999129
"CHOL_38487"	0	0.123628676861483	"IFIT3"	89327997	0.671186885999129
"PCPG_47321"	0	0.2201766768186	"IFIT3"	89327997	0.671186885999129
"COAD_68790"	0	0.279395236135402	"IFIT3"	89327997	0.671186885999129
"KIRC_52056"	0.0488822971611294	0.437476806064258	"IFIT3"	89327997	0.671186885999129
"CESC_30910"	0	0.526161693037175	"IFIT3"	89327997	0.671186885999129
"CESC_30911"	0	0.465905526641629	"IFIT3"	89327997	0.671186885999129
"MESO_44065"	0.280238282578322	0.633466980850349	"IFIT3"	89327997	0.671186885999129
"ACC_49745"	0	-0.0210806397651841	"IFIT3"	89327997	0.671186885999129
"MESO_44075"	0	0.384534154760359	"IFIT3"	89327997	0.671186885999129
"MESO_44076"	0.0417400631558553	0.613339171017146	"IFIT3"	89327997	0.671186885999129
"CESC_31858"	0	0.640096736649812	"IFITM1"	313506	0.692463333666898
"SKCM_61592"	0	-0.257665002836606	"IFITM1"	313506	0.692463333666898
"MESO_45264"	0.54005731616532	0.725159809754926	"IFITM1"	313506	0.692463333666898
"LIHC_73655"	0	0.483162638812895	"IFITM1"	313506	0.692463333666898
"KIRP_81590"	0	0.00626614751182503	"IFITM1"	313506	0.692463333666898
"CESC_31853"	0	-0.309188755431575	"IFITM1"	313506	0.692463333666898
"LUAD_82736"	0	-0.0968630480735029	"IFITM1"	313506	0.692463333666898
"TGCT_42310"	0	-0.14663357840916	"IFITM1"	313506	0.692463333666898
"HNSC_55350"	0.219688363822161	-0.18645114589162	"IFITM1"	313506	0.692463333666898
"LUAD_82743"	0	-0.109234167766679	"IFITM1"	313506	0.692463333666898
"LUAD_82744"	0	-0.141951452271128	"IFITM1"	313506	0.692463333666898
"BLCA_59293"	0	-0.243114073945472	"IFITM1"	313506	0.692463333666898
"MESO_45260"	0	-0.277838513693194	"IFITM1"	313506	0.692463333666898
"LIHC_73656"	0	0.625328843599926	"IFITM1"	313506	0.692463333666898
"COAD_70998"	0	0.215796679839695	"IFITM1"	313506	0.692463333666898
"MESO_45268"	0	0.29141524282788	"IFITM1"	313506	0.692463333666898
"LIHC_73663"	0.000215453093075761	-0.039468412340857	"IFITM1"	313506	0.692463333666898
"KIRC_53797"	0	-0.247350086718472	"IFITM1"	313506	0.692463333666898
"KIRC_53798"	0	-0.236734472613529	"IFITM1"	313506	0.692463333666898
"KIRC_53799"	0	-0.31373981881752	"IFITM1"	313506	0.692463333666898
"STAD_69811"	0	0.155285154567708	"IFITM1"	313506	0.692463333666898
"THCA_53914"	-0.000666020715430531	-0.430455272494956	"IFITM1"	313506	0.692463333666898
"KIRP_81559"	-0.0116241727075977	-0.541248346205294	"IFITM1"	313506	0.692463333666898
"KIRC_53776"	0	-0.702506542016365	"IFITM1"	313506	0.692463333666898
"LUAD_82746"	0	-0.242214247630845	"IFITM1"	313506	0.692463333666898
"MESO_45269"	0	0.583612891301939	"IFITM1"	313506	0.692463333666898
"KIRC_53792"	-0.446839185866171	-0.593567570027586	"IFITM1"	313506	0.692463333666898
"CHOL_39523"	-0.365099076667703	-0.497897675184201	"IFITM1"	313506	0.692463333666898
"COAD_70981"	0	-0.406695633904676	"IFITM1"	313506	0.692463333666898
"THCA_53906"	-0.0580903568000658	-0.407087181020978	"IFITM1"	313506	0.692463333666898
"KIRC_53794"	-0.0677921776310538	-0.528882071635118	"IFITM1"	313506	0.692463333666898
"CESC_31868"	0	-0.308419970591501	"IFITM1"	313506	0.692463333666898
"CHOL_39517"	-0.00510279441649095	-0.358964500723176	"IFITM1"	313506	0.692463333666898
"LGG_47512"	0	0.0746629167604872	"IFITM1"	313506	0.692463333666898
"CESC_31852"	0.0489442803519192	0.0594978305681813	"IFITM1"	313506	0.692463333666898
"COAD_70983"	0	-0.302410919024254	"IFITM1"	313506	0.692463333666898
"BRCA_125377"	0	-0.361955439811549	"IFITM1"	313506	0.692463333666898
"MESO_45261"	0	0.358275327448319	"IFITM1"	313506	0.692463333666898
"COAD_70994"	0	0.603501613200142	"IFITM1"	313506	0.692463333666898
"MESO_45270"	0.537056019427909	0.611888556754613	"IFITM1"	313506	0.692463333666898
"CESC_31867"	0	-0.0049379776602709	"IFITM1"	313506	0.692463333666898
"CESC_31869"	0	-0.122826330250401	"IFITM1"	313506	0.692463333666898
"CHOL_39520"	0	0.0634315463198137	"IFITM1"	313506	0.692463333666898
"PRAD_64545"	0	0.627906028485839	"IRF7"	615983	0.655161254750823
"COAD_71080"	0	-0.151144818037635	"IRF7"	615983	0.655161254750823
"COAD_71081"	0	-0.188762170047673	"IRF7"	615983	0.655161254750823
"TGCT_42346"	0	0.0131736691186607	"IRF7"	615983	0.655161254750823
"CHOL_39551"	0	-0.165328094500357	"IRF7"	615983	0.655161254750823
"CHOL_39569"	-0.212866977229757	-0.147931571260917	"IRF7"	615983	0.655161254750823
"KIRC_53843"	0	-0.101628674287128	"IRF7"	615983	0.655161254750823
"MESO_45307"	0	-0.371443217993547	"IRF7"	615983	0.655161254750823
"KIRC_53846"	0	-0.0712893961667753	"IRF7"	615983	0.655161254750823
"KIRC_53847"	0	0.0937420641874073	"IRF7"	615983	0.655161254750823
"TGCT_42356"	0	0.0743805618016152	"IRF7"	615983	0.655161254750823
"CESC_31907"	0.401770625676621	0.637529139588283	"IRF7"	615983	0.655161254750823
"CHOL_39550"	0	-0.122952036652892	"IRF7"	615983	0.655161254750823
"CHOL_39557"	0	-0.0146474572294538	"IRF7"	615983	0.655161254750823
"CHOL_39561"	0	0.229284391597267	"IRF7"	615983	0.655161254750823
"CHOL_39568"	-0.000261164363185888	-0.134156473658574	"IRF7"	615983	0.655161254750823
"PRAD_64547"	0	-0.220808492909467	"IRF7"	615983	0.655161254750823
"CESC_31911"	0	0.0290758793085264	"IRF7"	615983	0.655161254750823
"CESC_31888"	-0.16676110095913	0.0837949870572915	"IRF7"	615983	0.655161254750823
"TGCT_42347"	0	-0.0650296354354153	"IRF7"	615983	0.655161254750823
"GBM_44913"	0	0.172182429885631	"IRF7"	615983	0.655161254750823
"CHOL_39562"	0	-0.0694866433748461	"IRF7"	615983	0.655161254750823
"MESO_45304"	0	-0.0177102395660067	"IRF7"	615983	0.655161254750823
"CESC_31901"	0	0.0681713269695002	"IRF7"	615983	0.655161254750823
"ACC_51361"	0	-0.118476223558592	"IRF7"	615983	0.655161254750823
"PCPG_49110"	-0.0353163568348199	-0.0988274696352043	"IRF7"	615983	0.655161254750823
"CESC_31905"	0	0.385170444772927	"IRF7"	615983	0.655161254750823
"THCA_53944"	0.228410698404192	0.48550572530941	"IRF7"	615983	0.655161254750823
"COAD_71079"	0	-0.0447525655780012	"IRF7"	615983	0.655161254750823
"COAD_71082"	0.0977984708343574	-0.1048288593814	"IRF7"	615983	0.655161254750823
"LIHC_73714"	0	-0.355612761428533	"IRF7"	615983	0.655161254750823
"LUAD_82829"	0	-0.205708650568294	"IRF7"	615983	0.655161254750823
"LIHC_73717"	-0.37740220074732	-0.408743539542499	"IRF7"	615983	0.655161254750823
"LGG_47551"	0	-0.441301222961512	"IRF7"	615983	0.655161254750823
"LGG_47552"	0	-0.0574101789544059	"IRF7"	615983	0.655161254750823
"KIRP_81651"	0	-0.13928240214347	"IRF7"	615983	0.655161254750823
"THCA_53952"	0	0.090882917984699	"IRF7"	615983	0.655161254750823
"PCPG_49120"	0	-0.0200344034813522	"IRF7"	615983	0.655161254750823
"PCPG_49121"	0	0.0486415169327027	"IRF7"	615983	0.655161254750823
"CHOL_39592"	0	0.0633764030238983	"IRF7"	615983	0.655161254750823
"THCA_53959"	0	0.0786081801514567	"IRF7"	615983	0.655161254750823
"TGCT_42363"	0	-0.0686195800398644	"IRF7"	615983	0.655161254750823
"LGG_47556"	0.894925712831744	0.399384871621946	"IRF7"	615983	0.655161254750823
"THCA_53954"	0	-0.11713296144184	"IRF7"	615983	0.655161254750823
"CHOL_39590"	0	-0.0584838076951158	"IRF7"	615983	0.655161254750823
"CESC_31917"	-0.0748605372040503	-0.173553700865271	"IRF7"	615983	0.655161254750823
"PCPG_23"	0	-0.250227742440435	"ISG15"	1001138	0.638933096334301
"PCPG_25"	-0.306153289822781	-0.335497803609654	"ISG15"	1001138	0.638933096334301
"PRAD_44"	-0.412466530735767	-0.247891588553977	"ISG15"	1001138	0.638933096334301
"KIRP_36"	0.394191362055773	0.00310306895133415	"ISG15"	1001138	0.638933096334301
"LIHC_40"	0	-0.085261984242382	"ISG15"	1001138	0.638933096334301
"CHOL_41"	-0.39198419306664	-0.170933098653956	"ISG15"	1001138	0.638933096334301
"CHOL_42"	-0.522896696507181	-0.314903265752709	"ISG15"	1001138	0.638933096334301
"BLCA_50"	0.102042138348143	-0.182125925498253	"ISG15"	1001138	0.638933096334301
"KIRP_55"	-0.0290927636017884	-0.224408012879346	"ISG15"	1001138	0.638933096334301
"CHOL_45"	0.251749692230452	0.0714196949042008	"ISG15"	1001138	0.638933096334301
"PCPG_61"	-0.308005093004337	-0.140486031033719	"ISG15"	1001138	0.638933096334301
"PCPG_62"	0	-0.242432732415279	"ISG15"	1001138	0.638933096334301
"CESC_38"	0.279650820870531	0.0497826096831395	"ISG15"	1001138	0.638933096334301
"KIRC_61"	0	-0.186268112472078	"ISG15"	1001138	0.638933096334301
"PCPG_64"	0.277156878169415	-0.0944676721313517	"ISG15"	1001138	0.638933096334301
"KIRC_12"	-0.186883793541523	-0.187911401169064	"ISG15"	1001138	0.638933096334301
"PRAD_16"	0.643775769046068	0.146290357030357	"ISG15"	1001138	0.638933096334301
"PCPG_36"	0	-0.311520462415311	"ISG15"	1001138	0.638933096334301
"BLCA_26"	-0.301742704669896	-0.3771659159529	"ISG15"	1001138	0.638933096334301
"KIRC_30"	-0.373441908630872	-0.212742453278284	"ISG15"	1001138	0.638933096334301
"TGCT_23"	0	-0.0406751786411046	"ISG15"	1001138	0.638933096334301
"PRAD_46"	-0.272103114695408	-0.0988721405668691	"ISG15"	1001138	0.638933096334301
"LGG_8"	0.0727038490494383	-0.240394962885939	"ISG15"	1001138	0.638933096334301
"MESO_7"	-0.0667613488235422	-0.270974442211828	"ISG15"	1001138	0.638933096334301
"PCPG_20"	0.22226861823848	-0.0386977077274798	"ISG15"	1001138	0.638933096334301
"KIRC_17"	0.111426069597588	-0.0331982853631448	"ISG15"	1001138	0.638933096334301
"CHOL_13"	-0.296926148816121	-0.321806364093715	"ISG15"	1001138	0.638933096334301
"BLCA_23"	-0.0317204773929962	-0.333128623092317	"ISG15"	1001138	0.638933096334301
"KIRC_38"	0.131075346419983	-0.116702908961725	"ISG15"	1001138	0.638933096334301
"THCA_31"	0	-0.0302356303773837	"ISG15"	1001138	0.638933096334301
"CHOL_22"	0	-0.0973388202474533	"ISG15"	1001138	0.638933096334301
"CESC_26"	-0.352811261679087	-0.224388842440339	"ISG15"	1001138	0.638933096334301
"CESC_27"	0.663282362706428	0.0354630277059801	"ISG15"	1001138	0.638933096334301
"BLCA_45"	-0.232369663751696	-0.337134397361286	"ISG15"	1001138	0.638933096334301
"CHOL_37"	0.385964218546415	-0.0312728762039078	"ISG15"	1001138	0.638933096334301
"KIRC_53"	0.228612755691378	0.124302284144684	"ISG15"	1001138	0.638933096334301
"PCPG_26"	-0.201502713944174	-0.30420232020412	"ISG15"	1001138	0.638933096334301
"PCPG_27"	-0.0442447176865486	-0.314358004914284	"ISG15"	1001138	0.638933096334301
"PCPG_33"	0	-0.290249889990848	"ISG15"	1001138	0.638933096334301
"PCPG_34"	-0.0761428679311245	-0.331335896666226	"ISG15"	1001138	0.638933096334301
"PCPG_37"	0	-0.274906879843639	"ISG15"	1001138	0.638933096334301
"PCPG_38"	-0.0401471562178827	-0.312570491751566	"ISG15"	1001138	0.638933096334301
"CESC_10"	0.348402479440877	-0.221828165335202	"ISG15"	1001138	0.638933096334301
"KIRP_27"	0	-0.129016365525015	"ISG15"	1001138	0.638933096334301
"TGCT_19"	0	-0.223611701427971	"ISG15"	1001138	0.638933096334301
"CESC_12"	-0.341025488491326	-0.337182455409221	"ISG15"	1001138	0.638933096334301
"PRAD_40"	0.152529119932496	-0.201886537756438	"ISG15"	1001138	0.638933096334301
"LGG_18"	-0.0715805625504914	-0.174370162215041	"ISG15"	1001138	0.638933096334301
"LGG_19"	0	-0.112588037913796	"ISG15"	1001138	0.638933096334301
"MESO_25"	1.19897810666139	0.166208737303811	"ISG15"	1001138	0.638933096334301
"KIRC_42"	0.00690882449684093	-0.131249122896173	"ISG15"	1001138	0.638933096334301
"CHOL_28"	0	-0.131769570454102	"ISG15"	1001138	0.638933096334301
"CHOL_35"	-0.326775127631339	-0.264134090026597	"ISG15"	1001138	0.638933096334301
"CESC_40"	0.584582057286276	0.0863781849944874	"ISG15"	1001138	0.638933096334301
"CESC_41"	0.0391734552774809	0.105927339215184	"ISG15"	1001138	0.638933096334301
"LUSC_28891"	0	0.175867941300887	"LAMP3"	183163839	0.643630080393786
"LUSC_28892"	0	0.192810308266944	"LAMP3"	183163839	0.643630080393786
"LUSC_28893"	0	0.126506194192023	"LAMP3"	183163839	0.643630080393786
"LUSC_28823"	0.403672843861168	0.489289085723256	"LAMP3"	183163839	0.643630080393786
"CHOL_15989"	0	0.214113423259627	"LAMP3"	183163839	0.643630080393786
"LIHC_30869"	0	0.277320318384479	"LAMP3"	183163839	0.643630080393786
"LUSC_28899"	0.369431352615491	0.367869735635068	"LAMP3"	183163839	0.643630080393786
"ACC_17635"	0	0.123833081118236	"LAMP3"	183163839	0.643630080393786
"SKCM_24178"	0	0.0109166882059266	"LAMP3"	183163839	0.643630080393786
"ESCA_28778"	0	0.154295358327074	"LAMP3"	183163839	0.643630080393786
"KIRP_31249"	-0.00709601938178055	-0.0110103270404869	"LAMP3"	183163839	0.643630080393786
"LUSC_28955"	0	0.139761198987018	"LAMP3"	183163839	0.643630080393786
"LUSC_28956"	0	0.454240414814261	"LAMP3"	183163839	0.643630080393786
"LUSC_28957"	0.398918984137921	0.505930209457457	"LAMP3"	183163839	0.643630080393786
"LUSC_28817"	-0.0392948215890836	0.0562967941721984	"LAMP3"	183163839	0.643630080393786
"LUSC_28824"	0	0.369349232128364	"LAMP3"	183163839	0.643630080393786
"LUSC_28837"	0	0.202550833574643	"LAMP3"	183163839	0.643630080393786
"LUSC_28880"	0.458248558461443	0.557258997524988	"LAMP3"	183163839	0.643630080393786
"LUSC_28953"	0	0.378289623244345	"LAMP3"	183163839	0.643630080393786
"LUSC_28954"	0	0.279473252972108	"LAMP3"	183163839	0.643630080393786
"THCA_80141"	-0.269523772456655	0.243210727136553	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183179"	0	0.0652992146413681	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119445"	0.0638924328630267	0.471011887270858	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88033"	0.114303799401169	0.751005133829296	"LGALS3BP"	78979947	0.832485608040564
"PRAD_95057"	0	0.744301509026153	"LGALS3BP"	78979947	0.832485608040564
"MESO_67354"	-0.0554031527943424	0.367579020022031	"LGALS3BP"	78979947	0.832485608040564
"KIRC_80302"	0	0.432287762823705	"LGALS3BP"	78979947	0.832485608040564
"KIRC_80303"	0.320507243303468	0.605517403952164	"LGALS3BP"	78979947	0.832485608040564
"THCA_80139"	0	0.404600721272905	"LGALS3BP"	78979947	0.832485608040564
"BLCA_89921"	0	0.561088850172685	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88043"	0	0.655580627052452	"LGALS3BP"	78979947	0.832485608040564
"MESO_67360"	0.162542315601846	0.710826380520219	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88019"	0	0.0166120440984451	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88025"	0	0.224168096143757	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88026"	0	0.255859415778674	"LGALS3BP"	78979947	0.832485608040564
"KIRC_80312"	0	0.408140926082631	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88013"	0	0.704310970015557	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88014"	0	0.519696875217725	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119432"	0	0.461660055983068	"LGALS3BP"	78979947	0.832485608040564
"LIHC_104143"	0	-0.000974337477438217	"LGALS3BP"	78979947	0.832485608040564
"MESO_67347"	0.0018604296707859	0.191802102082695	"LGALS3BP"	78979947	0.832485608040564
"LIHC_104145"	0	0.572376638603459	"LGALS3BP"	78979947	0.832485608040564
"LIHC_104146"	0.454081935940126	0.688145826483964	"LGALS3BP"	78979947	0.832485608040564
"GBM_66308"	0	0.355514085837255	"LGALS3BP"	78979947	0.832485608040564
"CHOL_57073"	0.0852424232046217	0.48999664259809	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119442"	0	0.600942273575431	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183149"	0.387463295994852	0.764745119036548	"LGALS3BP"	78979947	0.832485608040564
"CHOL_57092"	0.210076244093678	0.497563121518263	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119466"	0	0.693841702095705	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119467"	0	0.714630518751219	"LGALS3BP"	78979947	0.832485608040564
"KIRC_80319"	0	0.484940145007099	"LGALS3BP"	78979947	0.832485608040564
"MESO_67369"	0	0.470980787835409	"LGALS3BP"	78979947	0.832485608040564
"MESO_67370"	0.132372954084494	0.240535532384558	"LGALS3BP"	78979947	0.832485608040564
"MESO_67372"	0.150409550551274	0.473829679834269	"LGALS3BP"	78979947	0.832485608040564
"PCPG_73719"	0	0.51016490513472	"LGALS3BP"	78979947	0.832485608040564
"LGG_69369"	0	0.613873390937275	"LGALS3BP"	78979947	0.832485608040564
"SKCM_88032"	-0.554767171412357	0.420245271677286	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183142"	-0.100828257227175	0.33146259970664	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183143"	-0.124521325916851	0.244852750676967	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183147"	0.122067558949986	0.558458394537948	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183150"	0.512814645700865	0.841064852856167	"LGALS3BP"	78979947	0.832485608040564
"UCEC_90038"	0.0381736489554822	0.669541094687477	"LGALS3BP"	78979947	0.832485608040564
"COAD_104080"	0	0.167474652744553	"LGALS3BP"	78979947	0.832485608040564
"BRCA_183185"	-0.105247021681269	0.0767564725290159	"LGALS3BP"	78979947	0.832485608040564
"KIRP_119468"	0	0.538204804286165	"LGALS3BP"	78979947	0.832485608040564
"MESO_67373"	-0.191392559537763	0.193706550909756	"LGALS3BP"	78979947	0.832485608040564
"TGCT_36729"	0.584262215237698	0.632200958051158	"LY6E"	143017982	0.702866507825923
"ACC_43242"	0	0.296750985194403	"LY6E"	143017982	0.702866507825923
"ACC_43244"	0.13204632374142	0.446706650360964	"LY6E"	143017982	0.702866507825923
"TGCT_36732"	0	0.548050998391094	"LY6E"	143017982	0.702866507825923
"TGCT_36733"	0.543032218373654	0.620553694760981	"LY6E"	143017982	0.702866507825923
"TGCT_36734"	0	0.562057456253503	"LY6E"	143017982	0.702866507825923
"TGCT_36735"	0	0.48428485944578	"LY6E"	143017982	0.702866507825923
"ACC_43258"	0	-0.166347941957592	"LY6E"	143017982	0.702866507825923
"KIRC_44994"	0	0.0942983797934892	"LY6E"	143017982	0.702866507825923
"KIRC_45006"	0	-0.026903585677606	"LY6E"	143017982	0.702866507825923
"ACC_43248"	0	0.430655551760518	"LY6E"	143017982	0.702866507825923
"KIRC_44996"	0.0283339390330172	0.425512023539253	"LY6E"	143017982	0.702866507825923
"BRCA_106417"	0	0.320856622033981	"LY6E"	143017982	0.702866507825923
"SKCM_53581"	0	0.248788529028172	"LY6E"	143017982	0.702866507825923
"BRCA_106419"	0.146811838594571	0.440137770867864	"LY6E"	143017982	0.702866507825923
"KIRC_44999"	0	0.471129556056346	"LY6E"	143017982	0.702866507825923
"ACC_43253"	0.313168327649859	0.706101100798529	"LY6E"	143017982	0.702866507825923
"UCEC_53200"	0	-0.0455783572424839	"LY6E"	143017982	0.702866507825923
"ACC_43259"	0	0.00980306952509348	"LY6E"	143017982	0.702866507825923
"BLCA_5620"	0	0.258490650362193	"MCL1"	150579738	0.704408359453212
"CHOL_3333"	0	0.391950953341799	"MCL1"	150579738	0.704408359453212
"LIHC_6915"	0	0.282874408955155	"MCL1"	150579738	0.704408359453212
"CHOL_3348"	0	0.207499650687223	"MCL1"	150579738	0.704408359453212
"CHOL_3349"	0	0.134103378743884	"MCL1"	150579738	0.704408359453212
"LIHC_6938"	0	0.258328806359217	"MCL1"	150579738	0.704408359453212
"BRCA_10563"	0	-0.0376096801272234	"MCL1"	150579738	0.704408359453212
"CHOL_3322"	0	0.0695400621614842	"MCL1"	150579738	0.704408359453212
"THCA_5534"	0	0.141499946114725	"MCL1"	150579738	0.704408359453212
"GBM_4073"	0	0.180218072913567	"MCL1"	150579738	0.704408359453212
"CESC_4025"	0	0.241858522786445	"MCL1"	150579738	0.704408359453212
"CHOL_3326"	0	0.431320434818579	"MCL1"	150579738	0.704408359453212
"CHOL_3335"	0	0.155876962609396	"MCL1"	150579738	0.704408359453212
"MESO_4407"	0.131711366955919	0.625202712305351	"MCL1"	150579738	0.704408359453212
"CHOL_3330"	0	0.465454075032486	"MCL1"	150579738	0.704408359453212
"CHOL_3336"	0	0.269353059649905	"MCL1"	150579738	0.704408359453212
"LIHC_6918"	0	0.104539038754183	"MCL1"	150579738	0.704408359453212
"THCA_5543"	0	0.0614175711846526	"MCL1"	150579738	0.704408359453212
"CHOL_3340"	0	0.0580504023178804	"MCL1"	150579738	0.704408359453212
"CHOL_3341"	0	0.1522055639763	"MCL1"	150579738	0.704408359453212
"LUAD_6903"	0	0.392957910759509	"MCL1"	150579738	0.704408359453212
"LUSC_5562"	0	0.149877723947818	"MCL1"	150579738	0.704408359453212
"CHOL_3355"	0	0.428333064138545	"MCL1"	150579738	0.704408359453212
"CESC_4052"	0.220043768779134	0.685471441871835	"MCL1"	150579738	0.704408359453212
"LIHC_6945"	0	0.368953881978607	"MCL1"	150579738	0.704408359453212
"CESC_4053"	0	0.4694299499295	"MCL1"	150579738	0.704408359453212
"PCPG_3778"	0	0.431973699092746	"MCL1"	150579738	0.704408359453212
"CHOL_3363"	0	0.168664520448378	"MCL1"	150579738	0.704408359453212
"CHOL_3316"	0	0.318105558221328	"MCL1"	150579738	0.704408359453212
"CESC_4020"	0	0.218479610005344	"MCL1"	150579738	0.704408359453212
"LIHC_6903"	0	0.285213218147449	"MCL1"	150579738	0.704408359453212
"CHOL_3318"	0	0.288188196374362	"MCL1"	150579738	0.704408359453212
"UCEC_5874"	0	0.158884541114213	"MCL1"	150579738	0.704408359453212
"CHOL_3324"	0	0.419895912665696	"MCL1"	150579738	0.704408359453212
"CHOL_3325"	0	0.415414160769765	"MCL1"	150579738	0.704408359453212
"LIHC_6930"	0	0.258879094045404	"MCL1"	150579738	0.704408359453212
"GBM_4100"	0	0.337797463361459	"MCL1"	150579738	0.704408359453212
"CHOL_3352"	0	0.365189499256049	"MCL1"	150579738	0.704408359453212
"CHOL_3364"	0	0.26764193410611	"MCL1"	150579738	0.704408359453212
"LIHC_6953"	0	0.218983475751653	"MCL1"	150579738	0.704408359453212
"PRAD_107440"	0	0.318886820425328	"MX1"	41420304	0.764627550770471
"BLCA_103206"	0.0759109874916249	0.329052876983857	"MX1"	41420304	0.764627550770471
"COAD_116979"	0	0.172381489511123	"MX1"	41420304	0.764627550770471
"UCEC_100412"	-0.00117281889665044	0.0365985439142944	"MX1"	41420304	0.764627550770471
"BLCA_103197"	0	0.146759258096206	"MX1"	41420304	0.764627550770471
"MESO_75651"	0.0175122630412159	0.742553439155733	"MX1"	41420304	0.764627550770471
"CESC_53056"	0	0.21118901930516	"MX1"	41420304	0.764627550770471
"TGCT_70591"	0	0.619563058332159	"MX1"	41420304	0.764627550770471
"THCA_89579"	0	0.158118234669612	"MX1"	41420304	0.764627550770471
"BLCA_103207"	0	0.163588194431604	"MX1"	41420304	0.764627550770471
"PRAD_107467"	0.00924155148509397	0.223849456481961	"MX1"	41420304	0.764627550770471
"PRAD_107468"	0	0.031102732581766	"MX1"	41420304	0.764627550770471
"PRAD_107475"	-0.0174629840334333	0.066481022560612	"MX1"	41420304	0.764627550770471
"PRAD_107499"	0	0.145185425507545	"MX1"	41420304	0.764627550770471
"THCA_89583"	0	0.257293786721241	"MX1"	41420304	0.764627550770471
"CHOL_65345"	0	-0.0531591178116251	"MX1"	41420304	0.764627550770471
"PRAD_107511"	-0.03992995748436	-0.0735611171290696	"MX1"	41420304	0.764627550770471
